date,commodity_id,commodity_name,price,day_of_year
2025-04-12,daging_ayam,Daging Ayam Ras,38704,102
2025-04-13,daging_ayam,Daging Ayam Ras,38879,103
2025-04-14,daging_ayam,Daging Ayam Ras,38794,104
2025-04-15,daging_ayam,Daging Ayam Ras,38854,105
2025-04-16,daging_ayam,Daging Ayam Ras,38815,106
2025-04-17,daging_ayam,Daging Ayam Ras,39061,107
2025-04-18,daging_ayam,Daging Ayam Ras,39142,108
2025-04-19,daging_ayam,Daging Ayam Ras,39163,109
2025-04-20,daging_ayam,Daging Ayam Ras,38951,110
2025-04-21,daging_ayam,Daging Ayam Ras,39055,111
2025-04-22,daging_ayam,Daging Ayam Ras,38875,112
2025-04-23,daging_ayam,Daging Ayam Ras,38799,113
2025-04-24,daging_ayam,Daging Ayam Ras,38758,114
2025-04-25,daging_ayam,Daging Ayam Ras,38634,115
2025-04-26,daging_ayam,Daging Ayam Ras,38748,116
2025-04-27,daging_ayam,Daging Ayam Ras,38745,117
2025-04-28,daging_ayam,Daging Ayam Ras,38675,118
2025-04-29,daging_ayam,Daging Ayam Ras,38705,119
2025-04-30,daging_ayam,Daging Ayam Ras,38693,120
2025-05-01,daging_ayam,Daging Ayam Ras,38621,121
2025-05-02,daging_ayam,Daging Ayam Ras,38747,122
2025-05-03,daging_ayam,Daging Ayam Ras,38756,123
2025-05-04,daging_ayam,Daging Ayam Ras,38642,124
2025-05-05,daging_ayam,Daging Ayam Ras,38561,125
2025-05-06,daging_ayam,Daging Ayam Ras,38647,126
2025-05-07,daging_ayam,Daging Ayam Ras,38469,127
2025-05-08,daging_ayam,Daging Ayam Ras,38595,128
2025-05-09,daging_ayam,Daging Ayam Ras,38575,129
2025-05-10,daging_ayam,Daging Ayam Ras,38433,130
2025-05-11,daging_ayam,Daging Ayam Ras,38522,131
2025-05-12,daging_ayam,Daging Ayam Ras,38550,132
2025-05-13,daging_ayam,Daging Ayam Ras,38679,133
2025-05-14,daging_ayam,Daging Ayam Ras,38710,134
2025-05-15,daging_ayam,Daging Ayam Ras,38700,135
2025-05-16,daging_ayam,Daging Ayam Ras,38684,136
2025-05-17,daging_ayam,Daging Ayam Ras,38764,137
2025-05-18,daging_ayam,Daging Ayam Ras,38852,138
2025-05-19,daging_ayam,Daging Ayam Ras,38741,139
2025-05-20,daging_ayam,Daging Ayam Ras,38750,140
2025-05-21,daging_ayam,Daging Ayam Ras,38765,141
2025-05-22,daging_ayam,Daging Ayam Ras,38769,142
2025-05-23,daging_ayam,Daging Ayam Ras,38791,143
2025-05-24,daging_ayam,Daging Ayam Ras,38855,144
2025-05-25,daging_ayam,Daging Ayam Ras,38817,145
2025-05-26,daging_ayam,Daging Ayam Ras,38803,146
2025-05-27,daging_ayam,Daging Ayam Ras,38792,147
2025-05-28,daging_ayam,Daging Ayam Ras,38867,148
2025-05-29,daging_ayam,Daging Ayam Ras,38938,149
2025-05-30,daging_ayam,Daging Ayam Ras,38903,150
2025-05-31,daging_ayam,Daging Ayam Ras,38869,151
2025-06-01,daging_ayam,Daging Ayam Ras,38744,152
2025-06-02,daging_ayam,Daging Ayam Ras,38665,153
2025-06-03,daging_ayam,Daging Ayam Ras,38871,154
2025-06-04,daging_ayam,Daging Ayam Ras,38809,155
2025-06-05,daging_ayam,Daging Ayam Ras,38816,156
2025-06-06,daging_ayam,Daging Ayam Ras,38717,157
2025-06-07,daging_ayam,Daging Ayam Ras,38772,158
2025-06-08,daging_ayam,Daging Ayam Ras,38959,159
2025-06-09,daging_ayam,Daging Ayam Ras,39156,160
2025-06-10,daging_ayam,Daging Ayam Ras,39138,161
2025-06-11,daging_ayam,Daging Ayam Ras,39031,162
2025-06-12,daging_ayam,Daging Ayam Ras,39018,163
2025-06-13,daging_ayam,Daging Ayam Ras,38917,164
2025-06-14,daging_ayam,Daging Ayam Ras,38947,165
2025-06-15,daging_ayam,Daging Ayam Ras,38913,166
2025-06-16,daging_ayam,Daging Ayam Ras,39014,167
2025-06-17,daging_ayam,Daging Ayam Ras,39001,168
2025-06-18,daging_ayam,Daging Ayam Ras,39050,169
2025-06-19,daging_ayam,Daging Ayam Ras,38986,170
2025-06-20,daging_ayam,Daging Ayam Ras,38984,171
2025-06-21,daging_ayam,Daging Ayam Ras,38924,172
2025-06-22,daging_ayam,Daging Ayam Ras,38896,173
2025-06-23,daging_ayam,Daging Ayam Ras,38907,174
2025-06-24,daging_ayam,Daging Ayam Ras,38865,175
2025-06-25,daging_ayam,Daging Ayam Ras,38762,176
2025-06-26,daging_ayam,Daging Ayam Ras,38743,177
2025-06-27,daging_ayam,Daging Ayam Ras,38667,178
2025-06-28,daging_ayam,Daging Ayam Ras,38508,179
2025-06-29,daging_ayam,Daging Ayam Ras,38422,180
2025-06-30,daging_ayam,Daging Ayam Ras,38439,181
2025-07-01,daging_ayam,Daging Ayam Ras,38536,182
2025-07-02,daging_ayam,Daging Ayam Ras,38712,183
2025-07-03,daging_ayam,Daging Ayam Ras,38668,184
2025-07-04,daging_ayam,Daging Ayam Ras,38510,185
2025-07-05,daging_ayam,Daging Ayam Ras,38513,186
2025-07-06,daging_ayam,Daging Ayam Ras,38618,187
2025-07-07,daging_ayam,Daging Ayam Ras,38587,188
2025-07-08,daging_ayam,Daging Ayam Ras,38546,189
2025-07-09,daging_ayam,Daging Ayam Ras,38596,190
2025-07-10,daging_ayam,Daging Ayam Ras,38727,191
2025-07-11,daging_ayam,Daging Ayam Ras,38725,192
2025-07-12,daging_ayam,Daging Ayam Ras,38695,193
2025-07-13,daging_ayam,Daging Ayam Ras,38915,194
2025-07-14,daging_ayam,Daging Ayam Ras,39008,195
2025-07-15,daging_ayam,Daging Ayam Ras,39044,196
2025-07-16,daging_ayam,Daging Ayam Ras,39101,197
2025-07-17,daging_ayam,Daging Ayam Ras,39135,198
2025-07-18,daging_ayam,Daging Ayam Ras,39187,199
2025-07-19,daging_ayam,Daging Ayam Ras,39296,200
2025-07-20,daging_ayam,Daging Ayam Ras,39401,201
2025-07-21,daging_ayam,Daging Ayam Ras,39527,202
2025-07-22,daging_ayam,Daging Ayam Ras,39514,203
2025-07-23,daging_ayam,Daging Ayam Ras,39573,204
2025-07-24,daging_ayam,Daging Ayam Ras,39340,205
2025-07-25,daging_ayam,Daging Ayam Ras,39366,206
2025-07-26,daging_ayam,Daging Ayam Ras,39247,207
2025-07-27,daging_ayam,Daging Ayam Ras,39191,208
2025-07-28,daging_ayam,Daging Ayam Ras,39144,209
2025-07-29,daging_ayam,Daging Ayam Ras,39194,210
2025-07-30,daging_ayam,Daging Ayam Ras,39136,211
2025-07-31,daging_ayam,Daging Ayam Ras,39131,212
2025-08-01,daging_ayam,Daging Ayam Ras,39213,213
2025-08-02,daging_ayam,Daging Ayam Ras,39253,214
2025-08-03,daging_ayam,Daging Ayam Ras,39151,215
2025-08-04,daging_ayam,Daging Ayam Ras,39283,216
2025-08-05,daging_ayam,Daging Ayam Ras,39377,217
2025-08-06,daging_ayam,Daging Ayam Ras,39496,218
2025-08-07,daging_ayam,Daging Ayam Ras,39573,219
2025-08-08,daging_ayam,Daging Ayam Ras,39669,220
2025-08-09,daging_ayam,Daging Ayam Ras,39595,221
2025-08-10,daging_ayam,Daging Ayam Ras,39644,222
2025-08-11,daging_ayam,Daging Ayam Ras,39669,223
2025-08-12,daging_ayam,Daging Ayam Ras,39637,224
2025-08-13,daging_ayam,Daging Ayam Ras,39484,225
2025-08-14,daging_ayam,Daging Ayam Ras,39483,226
2025-08-15,daging_ayam,Daging Ayam Ras,39578,227
2025-08-16,daging_ayam,Daging Ayam Ras,39451,228
2025-08-17,daging_ayam,Daging Ayam Ras,39486,229
2025-08-18,daging_ayam,Daging Ayam Ras,39524,230
2025-08-19,daging_ayam,Daging Ayam Ras,39482,231
2025-08-20,daging_ayam,Daging Ayam Ras,39537,232
2025-08-21,daging_ayam,Daging Ayam Ras,39523,233
2025-08-22,daging_ayam,Daging Ayam Ras,39535,234
2025-08-23,daging_ayam,Daging Ayam Ras,39382,235
2025-08-24,daging_ayam,Daging Ayam Ras,39306,236
2025-08-25,daging_ayam,Daging Ayam Ras,39466,237
2025-08-26,daging_ayam,Daging Ayam Ras,39290,238
2025-08-27,daging_ayam,Daging Ayam Ras,39314,239
2025-08-28,daging_ayam,Daging Ayam Ras,39264,240
2025-08-29,daging_ayam,Daging Ayam Ras,39362,241
2025-08-30,daging_ayam,Daging Ayam Ras,39209,242
2025-08-31,daging_ayam,Daging Ayam Ras,39272,243
2025-09-01,daging_ayam,Daging Ayam Ras,39236,244
2025-09-02,daging_ayam,Daging Ayam Ras,39325,245
2025-09-03,daging_ayam,Daging Ayam Ras,39323,246
2025-09-04,daging_ayam,Daging Ayam Ras,39208,247
2025-09-05,daging_ayam,Daging Ayam Ras,39104,248
2025-09-06,daging_ayam,Daging Ayam Ras,39069,249
2025-09-07,daging_ayam,Daging Ayam Ras,39166,250
2025-09-08,daging_ayam,Daging Ayam Ras,39204,251
2025-09-09,daging_ayam,Daging Ayam Ras,39240,252
2025-09-10,daging_ayam,Daging Ayam Ras,39149,253
2025-09-11,daging_ayam,Daging Ayam Ras,39114,254
2025-09-12,daging_ayam,Daging Ayam Ras,38975,255
2025-09-13,daging_ayam,Daging Ayam Ras,39038,256
2025-09-14,daging_ayam,Daging Ayam Ras,39072,257
2025-09-15,daging_ayam,Daging Ayam Ras,39028,258
2025-09-16,daging_ayam,Daging Ayam Ras,39161,259
2025-09-17,daging_ayam,Daging Ayam Ras,39208,260
2025-09-18,daging_ayam,Daging Ayam Ras,39285,261
2025-09-19,daging_ayam,Daging Ayam Ras,39368,262
2025-09-20,daging_ayam,Daging Ayam Ras,39391,263
2025-09-21,daging_ayam,Daging Ayam Ras,39380,264
2025-09-22,daging_ayam,Daging Ayam Ras,39285,265
2025-09-23,daging_ayam,Daging Ayam Ras,39385,266
2025-09-24,daging_ayam,Daging Ayam Ras,39328,267
2025-09-25,daging_ayam,Daging Ayam Ras,39258,268
2025-09-26,daging_ayam,Daging Ayam Ras,39349,269
2025-09-27,daging_ayam,Daging Ayam Ras,39363,270
2025-09-28,daging_ayam,Daging Ayam Ras,39312,271
2025-09-29,daging_ayam,Daging Ayam Ras,39451,272
2025-09-30,daging_ayam,Daging Ayam Ras,39196,273
2025-10-01,daging_ayam,Daging Ayam Ras,39108,274
2025-10-02,daging_ayam,Daging Ayam Ras,39006,275
2025-10-03,daging_ayam,Daging Ayam Ras,38984,276
2025-10-04,daging_ayam,Daging Ayam Ras,38905,277
2025-10-05,daging_ayam,Daging Ayam Ras,39043,278
2025-10-06,daging_ayam,Daging Ayam Ras,39180,279
2025-10-07,daging_ayam,Daging Ayam Ras,39207,280
2025-10-08,daging_ayam,Daging Ayam Ras,39272,281
2025-10-09,daging_ayam,Daging Ayam Ras,39209,282
2025-10-10,daging_ayam,Daging Ayam Ras,39289,283
2025-10-11,daging_ayam,Daging Ayam Ras,39156,284
2025-10-12,daging_ayam,Daging Ayam Ras,39294,285
2025-10-13,daging_ayam,Daging Ayam Ras,39236,286
2025-10-14,daging_ayam,Daging Ayam Ras,39203,287
2025-10-15,daging_ayam,Daging Ayam Ras,38979,288
2025-10-16,daging_ayam,Daging Ayam Ras,39011,289
2025-10-17,daging_ayam,Daging Ayam Ras,38894,290
2025-10-18,daging_ayam,Daging Ayam Ras,38868,291
2025-10-19,daging_ayam,Daging Ayam Ras,38804,292
2025-10-20,daging_ayam,Daging Ayam Ras,38883,293
2025-10-21,daging_ayam,Daging Ayam Ras,38931,294
2025-10-22,daging_ayam,Daging Ayam Ras,38672,295
2025-10-23,daging_ayam,Daging Ayam Ras,38698,296
2025-10-24,daging_ayam,Daging Ayam Ras,38729,297
2025-10-25,daging_ayam,Daging Ayam Ras,38697,298
2025-10-26,daging_ayam,Daging Ayam Ras,38566,299
2025-10-27,daging_ayam,Daging Ayam Ras,38479,300
2025-10-28,daging_ayam,Daging Ayam Ras,38575,301
2025-10-29,daging_ayam,Daging Ayam Ras,38593,302
2025-10-30,daging_ayam,Daging Ayam Ras,38633,303
2025-10-31,daging_ayam,Daging Ayam Ras,38784,304
2025-11-01,daging_ayam,Daging Ayam Ras,38823,305
2025-11-02,daging_ayam,Daging Ayam Ras,38816,306
2025-11-03,daging_ayam,Daging Ayam Ras,38762,307
2025-11-04,daging_ayam,Daging Ayam Ras,38773,308
2025-11-05,daging_ayam,Daging Ayam Ras,38822,309
2025-11-06,daging_ayam,Daging Ayam Ras,38932,310
2025-11-07,daging_ayam,Daging Ayam Ras,38941,311
2025-11-08,daging_ayam,Daging Ayam Ras,38884,312
2025-11-09,daging_ayam,Daging Ayam Ras,38849,313
2025-11-10,daging_ayam,Daging Ayam Ras,38821,314
2025-11-11,daging_ayam,Daging Ayam Ras,38688,315
2025-11-12,daging_ayam,Daging Ayam Ras,38717,316
2025-11-13,daging_ayam,Daging Ayam Ras,38771,317
2025-11-14,daging_ayam,Daging Ayam Ras,38953,318
2025-11-15,daging_ayam,Daging Ayam Ras,38904,319
2025-11-16,daging_ayam,Daging Ayam Ras,38923,320
2025-11-17,daging_ayam,Daging Ayam Ras,38946,321
2025-11-18,daging_ayam,Daging Ayam Ras,38916,322
2025-11-19,daging_ayam,Daging Ayam Ras,38837,323
2025-11-20,daging_ayam,Daging Ayam Ras,38782,324
2025-11-21,daging_ayam,Daging Ayam Ras,38822,325
2025-11-22,daging_ayam,Daging Ayam Ras,38970,326
2025-11-23,daging_ayam,Daging Ayam Ras,39028,327
2025-11-24,daging_ayam,Daging Ayam Ras,38925,328
2025-11-25,daging_ayam,Daging Ayam Ras,38871,329
2024-11-26,daging_sapi,Daging Sapi Murni,134910,331
2024-11-27,daging_sapi,Daging Sapi Murni,135379,332
2024-11-28,daging_sapi,Daging Sapi Murni,135310,333
2024-11-29,daging_sapi,Daging Sapi Murni,135199,334
2024-11-30,daging_sapi,Daging Sapi Murni,134950,335
2024-12-01,daging_sapi,Daging Sapi Murni,134439,336
2024-12-02,daging_sapi,Daging Sapi Murni,135023,337
2024-12-03,daging_sapi,Daging Sapi Murni,135266,338
2024-12-04,daging_sapi,Daging Sapi Murni,135016,339
2024-12-05,daging_sapi,Daging Sapi Murni,134716,340
2024-12-06,daging_sapi,Daging Sapi Murni,134189,341
2024-12-07,daging_sapi,Daging Sapi Murni,134471,342
2024-12-08,daging_sapi,Daging Sapi Murni,134588,343
2024-12-09,daging_sapi,Daging Sapi Murni,134192,344
2024-12-10,daging_sapi,Daging Sapi Murni,134193,345
2024-12-11,daging_sapi,Daging Sapi Murni,134172,346
2024-12-12,daging_sapi,Daging Sapi Murni,134170,347
2024-12-13,daging_sapi,Daging Sapi Murni,134330,348
2024-12-14,daging_sapi,Daging Sapi Murni,134236,349
2024-12-15,daging_sapi,Daging Sapi Murni,134258,350
2024-12-16,daging_sapi,Daging Sapi Murni,133936,351
2024-12-17,daging_sapi,Daging Sapi Murni,134161,352
2024-12-18,daging_sapi,Daging Sapi Murni,134089,353
2024-12-19,daging_sapi,Daging Sapi Murni,134053,354
2024-12-20,daging_sapi,Daging Sapi Murni,134256,355
2024-12-21,daging_sapi,Daging Sapi Murni,134421,356
2024-12-22,daging_sapi,Daging Sapi Murni,134425,357
2024-12-23,daging_sapi,Daging Sapi Murni,134440,358
2024-12-24,daging_sapi,Daging Sapi Murni,134495,359
2024-12-25,daging_sapi,Daging Sapi Murni,134560,360
2024-12-26,daging_sapi,Daging Sapi Murni,134591,361
2024-12-27,daging_sapi,Daging Sapi Murni,134575,362
2024-12-28,daging_sapi,Daging Sapi Murni,135027,363
2024-12-29,daging_sapi,Daging Sapi Murni,135272,364
2024-12-30,daging_sapi,Daging Sapi Murni,135298,365
2024-12-31,daging_sapi,Daging Sapi Murni,135443,366
2025-01-01,daging_sapi,Daging Sapi Murni,134947,1
2025-01-02,daging_sapi,Daging Sapi Murni,134893,2
2025-01-03,daging_sapi,Daging Sapi Murni,134894,3
2025-01-04,daging_sapi,Daging Sapi Murni,134664,4
2025-01-05,daging_sapi,Daging Sapi Murni,134509,5
2025-01-06,daging_sapi,Daging Sapi Murni,134565,6
2025-01-07,daging_sapi,Daging Sapi Murni,134397,7
2025-01-08,daging_sapi,Daging Sapi Murni,134683,8
2025-01-09,daging_sapi,Daging Sapi Murni,134664,9
2025-01-10,daging_sapi,Daging Sapi Murni,134792,10
2025-01-11,daging_sapi,Daging Sapi Murni,134775,11
2025-01-12,daging_sapi,Daging Sapi Murni,134729,12
2025-01-13,daging_sapi,Daging Sapi Murni,134713,13
2025-01-14,daging_sapi,Daging Sapi Murni,134998,14
2025-01-15,daging_sapi,Daging Sapi Murni,135036,15
2025-01-16,daging_sapi,Daging Sapi Murni,135516,16
2025-01-17,daging_sapi,Daging Sapi Murni,135674,17
2025-01-18,daging_sapi,Daging Sapi Murni,136032,18
2025-01-19,daging_sapi,Daging Sapi Murni,135858,19
2025-01-20,daging_sapi,Daging Sapi Murni,135722,20
2025-01-21,daging_sapi,Daging Sapi Murni,135791,21
2025-01-22,daging_sapi,Daging Sapi Murni,135638,22
2025-01-23,daging_sapi,Daging Sapi Murni,135941,23
2025-01-24,daging_sapi,Daging Sapi Murni,135966,24
2025-01-25,daging_sapi,Daging Sapi Murni,136186,25
2025-01-26,daging_sapi,Daging Sapi Murni,136550,26
2025-01-27,daging_sapi,Daging Sapi Murni,136727,27
2025-01-28,daging_sapi,Daging Sapi Murni,136910,28
2025-01-29,daging_sapi,Daging Sapi Murni,136824,29
2025-01-30,daging_sapi,Daging Sapi Murni,136858,30
2025-01-31,daging_sapi,Daging Sapi Murni,136570,31
2025-02-01,daging_sapi,Daging Sapi Murni,136627,32
2025-02-02,daging_sapi,Daging Sapi Murni,136759,33
2025-02-03,daging_sapi,Daging Sapi Murni,137015,34
2025-02-04,daging_sapi,Daging Sapi Murni,137048,35
2025-02-05,daging_sapi,Daging Sapi Murni,136848,36
2025-02-06,daging_sapi,Daging Sapi Murni,136779,37
2025-02-07,daging_sapi,Daging Sapi Murni,136600,38
2025-02-08,daging_sapi,Daging Sapi Murni,136150,39
2025-02-09,daging_sapi,Daging Sapi Murni,136629,40
2025-02-10,daging_sapi,Daging Sapi Murni,136321,41
2025-02-11,daging_sapi,Daging Sapi Murni,136577,42
2025-02-12,daging_sapi,Daging Sapi Murni,136588,43
2025-02-13,daging_sapi,Daging Sapi Murni,136273,44
2025-02-14,daging_sapi,Daging Sapi Murni,136489,45
2025-02-15,daging_sapi,Daging Sapi Murni,136082,46
2025-02-16,daging_sapi,Daging Sapi Murni,135973,47
2025-02-17,daging_sapi,Daging Sapi Murni,135992,48
2025-02-18,daging_sapi,Daging Sapi Murni,136009,49
2025-02-19,daging_sapi,Daging Sapi Murni,135766,50
2025-02-20,daging_sapi,Daging Sapi Murni,136031,51
2025-02-21,daging_sapi,Daging Sapi Murni,135725,52
2025-02-22,daging_sapi,Daging Sapi Murni,135575,53
2025-02-23,daging_sapi,Daging Sapi Murni,135702,54
2025-02-24,daging_sapi,Daging Sapi Murni,135772,55
2025-02-25,daging_sapi,Daging Sapi Murni,135970,56
2025-02-26,daging_sapi,Daging Sapi Murni,136179,57
2025-02-27,daging_sapi,Daging Sapi Murni,136078,58
2025-02-28,daging_sapi,Daging Sapi Murni,135796,59
2025-03-01,daging_sapi,Daging Sapi Murni,136095,60
2025-03-02,daging_sapi,Daging Sapi Murni,135670,61
2025-03-03,daging_sapi,Daging Sapi Murni,135435,62
2025-03-04,daging_sapi,Daging Sapi Murni,135331,63
2025-03-05,daging_sapi,Daging Sapi Murni,135069,64
2025-03-06,daging_sapi,Daging Sapi Murni,134818,65
2025-03-07,daging_sapi,Daging Sapi Murni,134729,66
2025-03-08,daging_sapi,Daging Sapi Murni,134967,67
2025-03-09,daging_sapi,Daging Sapi Murni,134921,68
2025-03-10,daging_sapi,Daging Sapi Murni,134958,69
2025-03-11,daging_sapi,Daging Sapi Murni,134496,70
2025-03-12,daging_sapi,Daging Sapi Murni,134614,71
2025-03-13,daging_sapi,Daging Sapi Murni,134638,72
2025-03-14,daging_sapi,Daging Sapi Murni,135107,73
2025-03-15,daging_sapi,Daging Sapi Murni,135832,74
2025-03-16,daging_sapi,Daging Sapi Murni,135651,75
2025-03-17,daging_sapi,Daging Sapi Murni,135195,76
2025-03-18,daging_sapi,Daging Sapi Murni,135357,77
2025-03-19,daging_sapi,Daging Sapi Murni,135365,78
2025-03-20,daging_sapi,Daging Sapi Murni,135298,79
2025-03-21,daging_sapi,Daging Sapi Murni,135073,80
2025-03-22,daging_sapi,Daging Sapi Murni,135274,81
2025-03-23,daging_sapi,Daging Sapi Murni,135082,82
2025-03-24,daging_sapi,Daging Sapi Murni,134895,83
2025-03-25,daging_sapi,Daging Sapi Murni,134368,84
2025-03-26,daging_sapi,Daging Sapi Murni,134862,85
2025-03-27,daging_sapi,Daging Sapi Murni,134876,86
2025-03-28,daging_sapi,Daging Sapi Murni,134484,87
2025-03-29,daging_sapi,Daging Sapi Murni,134453,88
2025-03-30,daging_sapi,Daging Sapi Murni,134724,89
2025-03-31,daging_sapi,Daging Sapi Murni,134652,90
2025-04-01,daging_sapi,Daging Sapi Murni,134559,91
2025-04-02,daging_sapi,Daging Sapi Murni,135080,92
2025-04-03,daging_sapi,Daging Sapi Murni,134909,93
2025-04-04,daging_sapi,Daging Sapi Murni,135014,94
2025-04-05,daging_sapi,Daging Sapi Murni,134961,95
2025-04-06,daging_sapi,Daging Sapi Murni,134667,96
2025-04-07,daging_sapi,Daging Sapi Murni,135051,97
2025-04-08,daging_sapi,Daging Sapi Murni,134601,98
2025-04-09,daging_sapi,Daging Sapi Murni,135111,99
2025-04-10,daging_sapi,Daging Sapi Murni,134927,100
2025-04-11,daging_sapi,Daging Sapi Murni,135090,101
2025-04-12,daging_sapi,Daging Sapi Murni,134941,102
2025-04-13,daging_sapi,Daging Sapi Murni,135201,103
2025-04-14,daging_sapi,Daging Sapi Murni,134964,104
2025-04-15,daging_sapi,Daging Sapi Murni,135107,105
2025-04-16,daging_sapi,Daging Sapi Murni,134906,106
2025-04-17,daging_sapi,Daging Sapi Murni,134687,107
2025-04-18,daging_sapi,Daging Sapi Murni,134744,108
2025-04-19,daging_sapi,Daging Sapi Murni,134402,109
2025-04-20,daging_sapi,Daging Sapi Murni,134544,110
2025-04-21,daging_sapi,Daging Sapi Murni,134136,111
2025-04-22,daging_sapi,Daging Sapi Murni,134031,112
2025-04-23,daging_sapi,Daging Sapi Murni,134692,113
2025-04-24,daging_sapi,Daging Sapi Murni,134414,114
2025-04-25,daging_sapi,Daging Sapi Murni,134900,115
2025-04-26,daging_sapi,Daging Sapi Murni,135338,116
2025-04-27,daging_sapi,Daging Sapi Murni,135284,117
2025-04-28,daging_sapi,Daging Sapi Murni,135170,118
2025-04-29,daging_sapi,Daging Sapi Murni,135602,119
2025-04-30,daging_sapi,Daging Sapi Murni,135897,120
2025-05-01,daging_sapi,Daging Sapi Murni,136251,121
2025-05-02,daging_sapi,Daging Sapi Murni,136205,122
2025-05-03,daging_sapi,Daging Sapi Murni,135951,123
2025-05-04,daging_sapi,Daging Sapi Murni,135931,124
2025-05-05,daging_sapi,Daging Sapi Murni,136116,125
2025-05-06,daging_sapi,Daging Sapi Murni,135963,126
2025-05-07,daging_sapi,Daging Sapi Murni,136063,127
2025-05-08,daging_sapi,Daging Sapi Murni,135465,128
2025-05-09,daging_sapi,Daging Sapi Murni,135505,129
2025-05-10,daging_sapi,Daging Sapi Murni,135692,130
2025-05-11,daging_sapi,Daging Sapi Murni,136117,131
2025-05-12,daging_sapi,Daging Sapi Murni,136204,132
2025-05-13,daging_sapi,Daging Sapi Murni,136328,133
2025-05-14,daging_sapi,Daging Sapi Murni,136400,134
2025-05-15,daging_sapi,Daging Sapi Murni,136891,135
2025-05-16,daging_sapi,Daging Sapi Murni,137333,136
2025-05-17,daging_sapi,Daging Sapi Murni,137422,137
2025-05-18,daging_sapi,Daging Sapi Murni,136708,138
2025-05-19,daging_sapi,Daging Sapi Murni,136218,139
2025-05-20,daging_sapi,Daging Sapi Murni,135922,140
2025-05-21,daging_sapi,Daging Sapi Murni,136303,141
2025-05-22,daging_sapi,Daging Sapi Murni,136272,142
2025-05-23,daging_sapi,Daging Sapi Murni,136380,143
2025-05-24,daging_sapi,Daging Sapi Murni,136753,144
2025-05-25,daging_sapi,Daging Sapi Murni,137015,145
2025-05-26,daging_sapi,Daging Sapi Murni,136686,146
2025-05-27,daging_sapi,Daging Sapi Murni,136553,147
2025-05-28,daging_sapi,Daging Sapi Murni,136486,148
2025-05-29,daging_sapi,Daging Sapi Murni,136733,149
2025-05-30,daging_sapi,Daging Sapi Murni,136508,150
2025-05-31,daging_sapi,Daging Sapi Murni,136268,151
2025-06-01,daging_sapi,Daging Sapi Murni,135899,152
2025-06-02,daging_sapi,Daging Sapi Murni,135819,153
2025-06-03,daging_sapi,Daging Sapi Murni,136231,154
2025-06-04,daging_sapi,Daging Sapi Murni,136271,155
2025-06-05,daging_sapi,Daging Sapi Murni,136244,156
2025-06-06,daging_sapi,Daging Sapi Murni,136410,157
2025-06-07,daging_sapi,Daging Sapi Murni,136716,158
2025-06-08,daging_sapi,Daging Sapi Murni,136788,159
2025-06-09,daging_sapi,Daging Sapi Murni,136669,160
2025-06-10,daging_sapi,Daging Sapi Murni,136326,161
2025-06-11,daging_sapi,Daging Sapi Murni,136255,162
2025-06-12,daging_sapi,Daging Sapi Murni,136071,163
2025-06-13,daging_sapi,Daging Sapi Murni,135937,164
2025-06-14,daging_sapi,Daging Sapi Murni,136243,165
2025-06-15,daging_sapi,Daging Sapi Murni,135924,166
2025-06-16,daging_sapi,Daging Sapi Murni,135835,167
2025-06-17,daging_sapi,Daging Sapi Murni,136279,168
2025-06-18,daging_sapi,Daging Sapi Murni,136238,169
2025-06-19,daging_sapi,Daging Sapi Murni,136198,170
2025-06-20,daging_sapi,Daging Sapi Murni,136490,171
2025-06-21,daging_sapi,Daging Sapi Murni,136695,172
2025-06-22,daging_sapi,Daging Sapi Murni,136817,173
2025-06-23,daging_sapi,Daging Sapi Murni,136670,174
2025-06-24,daging_sapi,Daging Sapi Murni,136661,175
2025-06-25,daging_sapi,Daging Sapi Murni,136393,176
2025-06-26,daging_sapi,Daging Sapi Murni,136585,177
2025-06-27,daging_sapi,Daging Sapi Murni,136479,178
2025-06-28,daging_sapi,Daging Sapi Murni,135973,179
2025-06-29,daging_sapi,Daging Sapi Murni,136222,180
2025-06-30,daging_sapi,Daging Sapi Murni,135976,181
2025-07-01,daging_sapi,Daging Sapi Murni,135808,182
2025-07-02,daging_sapi,Daging Sapi Murni,135757,183
2025-07-03,daging_sapi,Daging Sapi Murni,135786,184
2025-07-04,daging_sapi,Daging Sapi Murni,135888,185
2025-07-05,daging_sapi,Daging Sapi Murni,135660,186
2025-07-06,daging_sapi,Daging Sapi Murni,135495,187
2025-07-07,daging_sapi,Daging Sapi Murni,134878,188
2025-07-08,daging_sapi,Daging Sapi Murni,134591,189
2025-07-09,daging_sapi,Daging Sapi Murni,135286,190
2025-07-10,daging_sapi,Daging Sapi Murni,135075,191
2025-07-11,daging_sapi,Daging Sapi Murni,135038,192
2025-07-12,daging_sapi,Daging Sapi Murni,134333,193
2025-07-13,daging_sapi,Daging Sapi Murni,134419,194
2025-07-14,daging_sapi,Daging Sapi Murni,134452,195
2025-07-15,daging_sapi,Daging Sapi Murni,134724,196
2025-07-16,daging_sapi,Daging Sapi Murni,134885,197
2025-07-17,daging_sapi,Daging Sapi Murni,134843,198
2025-07-18,daging_sapi,Daging Sapi Murni,134403,199
2025-07-19,daging_sapi,Daging Sapi Murni,134733,200
2025-07-20,daging_sapi,Daging Sapi Murni,134319,201
