Soil_Type,Fertility,Photoperiod,N-P-K Ratio,Temperature,Rainfall,pH,Light_Hours,Light_Intensity,Rh,Nitrogen,Phosphorus,Potassium,Yield,Category_pH,Season,Name
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,0:49:54,827.918565,4.397166644,12.83493316,558.7198293,93.19356191,89.35251432,42.7675491,170.0224128,11.78888189,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,14:09:31,731.5430912,3.678611294,12.6431073,699.7267257,92.88961904,86.44117545,42.18994005,168.2283018,11.78128685,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,18:36:46,686.6589783,4.064718615,12.28137256,743.8574512,92.42642166,82.01986397,36.48365391,175.7849177,11.76920792,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,7:57:26,736.5055376,4.026899343,14.58615983,883.9030034,91.65775298,85.88142634,40.77884679,161.5759411,12.22682442,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,13:00:10,710.0370168,4.104171855,11.05051606,791.821083,91.30792379,86.95932637,33.58403283,188.2242324,12.70188614,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,3:27:47,786.5625817,4.081350782,12.57161248,756.8568026,93.72105398,91.62497027,39.07711218,173.8845486,11.8489174,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,4:58:00,798.3084335,4.268402863,13.29869677,592.4193356,92.34233785,89.3119188,40.70763331,178.4222524,11.58926593,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,22:34:43,768.5054964,4.132785512,10.41773991,756.0892974,92.1390479,92.25116481,37.32132094,168.2601059,12.08634869,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,3:58:28,767.9911252,4.248643706,11.51196688,751.0801251,92.11050398,79.08553596,43.62059163,176.9894532,12.84589634,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,1:02:05,752.2555065,4.053794021,14.2040115,619.4392271,91.56814965,85.47890112,33.92962775,168.4783374,12.79163615,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,18:59:55,794.5936544,4.033901211,12.55502681,759.135625,92.07767907,82.34939184,43.17000924,172.7829082,11.18619947,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,6:09:44,757.9839094,3.972901239,12.97103415,738.0486033,92.53002411,83.11719137,34.29272999,176.9374215,13.23717762,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,2:47:11,750.1474142,3.989516694,12.6859521,769.0428724,91.5335451,89.49495948,40.21238405,182.8213498,12.56452825,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,5:03:50,740.6238924,4.181001374,13.30805348,878.294308,92.28136202,87.32637666,38.32390075,190.3579178,11.63310582,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,10:40:50,687.7751484,3.989442893,12.18668256,651.6298919,92.91904091,80.31959208,37.69838685,172.5969822,11.24090025,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,3:25:57,757.0010507,4.155782561,11.68925224,704.119513,93.59724925,84.41576568,44.09242488,179.5200499,10.54557868,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,21:08:59,738.4371395,4.162901113,13.07074823,762.7113375,92.89563828,78.62967506,38.51685141,188.1901163,12.2023718,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,2:57:40,667.9251188,3.927045634,13.93139052,657.6364732,91.88910252,85.42436093,37.43980505,168.4608972,12.38778739,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,2:39:50,736.3505663,3.946101625,13.64184187,719.0373767,93.1460336,92.52585485,38.05994737,179.6272203,11.7470099,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,18:32:22,810.7045193,3.620228607,12.5799598,778.3859026,91.25259593,90.89555505,43.54977878,167.1501914,11.33525362,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,0:25:44,848.5655689,3.860453804,11.97681405,707.2684182,92.98846488,91.29679168,36.11443743,178.1611955,12.76581468,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,11:00:19,761.3117513,4.530242768,12.51088737,750.2821668,91.41626033,82.59533069,40.36586524,177.7726006,12.22250161,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,22:22:35,784.5331662,4.17623071,11.12995318,692.8040508,92.37470487,86.98870268,44.38924829,196.2241236,12.22196397,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,3:32:14,701.2268912,3.946865021,11.10711187,715.3027794,92.02094281,96.13207222,38.62973175,179.1349865,11.62552172,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,3:22:13,719.6127481,4.04170405,12.79842315,817.9182745,92.67543414,91.19931729,40.75449017,181.9596823,12.87752159,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,7:02:15,842.4461502,4.060991435,13.0763663,683.4412251,91.18129863,88.53858239,38.76220991,169.3780569,12.64363947,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,16:17:27,814.0187866,4.074337941,12.98176621,813.6518385,93.55529477,88.38987076,40.16469779,173.6573945,11.74612949,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,9:42:56,717.6586006,4.172004516,12.25373993,886.1082818,92.55850465,85.70258996,35.8980487,180.5329106,13.22057514,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,16:44:40,724.3687256,3.860928617,12.9234848,809.8896788,92.11997724,89.35579863,41.03375628,177.1270014,12.43337281,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,7:50:38,733.7576169,3.848363303,12.77760171,683.8657155,92.1591229,87.75765737,38.80428181,174.4549389,12.61811308,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,16:45:11,775.8727885,4.01567427,14.40131298,682.3000451,92.83913251,91.26689412,37.09801431,181.2711484,10.63822032,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,15:10:58,702.8342292,3.948711187,13.5575623,724.5017493,92.75678288,87.00510486,41.28149418,172.7941182,12.03467018,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,8:46:33,779.2277318,4.197079937,15.15408806,647.1642534,91.36041817,85.55488977,34.81473294,185.1459395,12.03127464,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,11:00:09,818.4428368,3.66408868,11.99789179,716.5690312,93.07748161,85.75405353,36.60677707,170.4588506,11.91216988,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,5:16:30,749.8742569,4.425621321,13.49905678,825.41433,91.30209592,86.80739348,37.568049,175.8020384,11.74768414,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,15:44:42,682.6495208,4.04659392,12.12583582,692.0325673,91.69646505,86.97334836,43.2561422,187.8507583,11.07281846,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,10:28:10,723.1055967,4.019746025,12.88895159,779.9116619,94.32824592,91.94586837,41.92817622,180.3872877,13.1660661,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,14:46:55,725.8422203,3.9136234,13.59749786,702.6821051,92.86595769,90.46062229,45.92962836,167.9152782,11.51118495,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,18:51:57,695.3323399,3.761117309,12.00898411,707.1384503,92.29445281,92.91343623,36.06849423,170.8598048,11.06507202,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,11:30:21,811.767639,4.172270728,12.71075938,727.5470862,91.63449368,87.0541394,43.8634134,173.2513258,11.41743014,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,13:00:33,723.1281812,4.054778565,12.10618202,643.2533443,94.12430531,90.08996127,36.34339454,175.5320236,12.44319427,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,20:07:32,745.4370909,4.13520483,11.9726605,688.7941943,92.85744541,90.88580838,34.73208792,175.8123058,12.24301398,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,10:06:38,760.6270755,3.990989386,13.57015366,661.4037884,90.22901662,85.73894356,32.95274166,190.2911642,12.11134111,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,15:16:52,676.2125442,3.932973588,12.76816235,754.8585179,93.74808076,83.07127635,41.15657615,164.5217582,14.11164451,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,21:42:22,704.8987356,3.982905921,14.46767247,762.9236711,91.85075767,85.49442268,44.08543664,175.5092384,11.72667675,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,12:51:44,647.1902358,4.135494535,14.0378994,798.7766706,92.49828845,92.27860337,37.70765879,163.4604309,12.14622667,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,0:43:32,783.5294563,3.904968029,14.19514807,784.7034237,92.62165352,80.94763468,39.12103969,162.2752447,10.81671243,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,4:29:33,777.7286375,3.827454716,13.82099887,702.2262692,91.89612827,81.14256869,41.58231044,179.5474163,9.438397832,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,5:58:39,753.6754699,4.265622146,12.12958035,684.7239217,92.7726123,85.7733995,42.00044483,178.2862087,12.7576121,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,11:19:04,776.5563716,4.171879135,15.03898028,711.0768404,93.20552374,82.68554059,44.01843826,171.7580616,12.2415911,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,8:48:37,646.1446638,4.101840593,14.03369143,717.7803922,92.74883012,87.03125427,38.47715918,168.7393384,11.39333686,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,1:06:09,737.1042258,3.826307085,11.13663314,718.4877233,93.04678926,83.53000595,38.40367573,178.5645194,12.09977422,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,5:53:01,767.1756873,3.795776101,12.82867466,941.5797512,93.56906295,84.1519907,41.53741013,176.1653701,11.9715313,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,1:56:58,750.3601156,4.335388333,10.52871047,784.2364834,92.12209672,92.1926894,39.29906478,191.1316224,10.77256225,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,13:17:31,674.752477,4.219079361,12.74435486,785.1572103,92.41016197,87.1770027,39.33665466,172.0708662,12.68916579,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,18:28:26,648.4415769,3.965716173,14.82888783,694.0880548,92.91530545,87.0235122,42.90733893,166.1947546,11.48643015,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,8:31:48,880.1082019,3.730124941,14.24995827,783.3706128,92.14488489,94.42505782,39.35109065,188.7952028,11.14285811,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,10:45:57,746.6112548,3.962040678,13.64832595,677.2334189,92.40442278,77.1526616,42.46180722,161.1862135,11.65257209,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,17:54:02,661.4210818,4.195584085,13.20379618,734.0996993,92.69826204,91.83296686,43.88770581,168.9419088,11.66123484,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,12:48:03,741.330722,4.022631425,12.5795301,875.6006549,93.26451839,90.85699383,36.10106647,178.4250858,11.77545418,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,7:11:07,840.3454028,4.100963437,13.19257146,654.0823506,92.67993223,85.58600129,40.93738874,175.4094237,11.66402127,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,8:42:36,732.7376358,4.201251836,10.91684569,607.9637052,91.95415085,87.21340534,43.01762779,173.5328916,11.27587416,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,15:36:37,696.3823388,4.043711382,14.67748449,671.6329976,92.84717336,87.91061251,37.37165243,169.1404455,12.36203855,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,14:39:42,778.9925278,3.759930328,13.94780595,763.8577239,91.2998852,87.24397336,39.95640574,186.19458,11.56062615,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,21:21:24,668.2192682,4.178789601,11.48841456,769.9567127,90.75754727,89.87096527,40.63214089,174.2468776,11.77332045,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,14:47:50,839.0909246,4.167109806,12.80008706,738.8293731,92.80418316,94.96293448,38.60520364,178.2401349,12.63588633,acidic,Loamy,Fall,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,18:32:10,759.9860155,4.168484279,13.42697083,762.280792,91.6771344,84.57553002,40.14772593,167.1020959,11.07738087,acidic,Loamy,Spring,pear
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,20:01:38,978.5362891,3.234860847,12.5292511,315.4033547,91.50428665,124.4677999,248.4660389,256.7483196,4.726174817,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,8:39:55,984.8088124,3.321734774,13.77637875,337.1559824,93.21730526,114.3255741,242.5661577,238.8946386,6.104291688,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,18:20:45,1005.65182,3.710740433,13.60276238,309.828367,93.62372164,122.0727261,242.4731893,263.2979512,6.834145807,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,8:02:54,974.5182687,3.642301649,14.31177186,282.5223502,93.60576089,119.6440778,218.5122042,237.1493775,5.853171457,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,2:06:45,1041.224421,3.497663648,13.47739839,315.6980327,90.56950357,110.9795795,234.9745294,248.7230633,6.313916477,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,9:40:50,971.7058249,3.528757621,13.76558757,332.5348237,89.33881409,126.4025996,228.9832762,235.875334,5.263780567,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,16:53:56,992.8372129,3.431487996,13.91619678,355.7525926,93.95219553,117.8489784,226.0621985,254.2171786,5.306695763,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,16:16:49,982.8795897,3.403500659,12.1252706,314.9328976,91.89109822,118.4069684,253.8968107,214.3978195,6.49673353,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,0:10:56,991.879688,3.10582515,12.240231,294.8331417,92.81501343,115.4597693,254.3996407,235.2754392,5.678813716,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,19:26:55,1020.01742,3.382589857,13.52366285,295.3998023,93.42284448,116.882622,239.3912979,234.8774647,6.071445913,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,7:46:16,995.1371295,3.234590157,14.5018453,345.0462818,92.21954785,114.4456113,243.4318121,209.3774647,6.127906911,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,15:03:33,1012.576491,3.627340894,12.99425768,360.0816986,92.78702153,118.686601,245.9613556,218.5160308,5.373431868,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,15:34:55,968.7421293,3.647053686,12.15656608,285.0003181,92.16118503,118.7342727,236.137615,248.5358074,6.368255597,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,2:49:04,1083.56685,3.340565783,13.72548754,360.7795041,93.15461197,120.5056665,223.7525852,210.7146646,4.440376847,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,12:06:05,1009.621029,3.361729932,12.047957,334.6355193,92.78613035,120.0246077,245.2024193,226.2681486,5.548759703,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,22:26:16,967.5874346,3.507252466,12.43921038,355.3598453,94.49621276,101.6160058,230.5342774,231.0731648,6.40912696,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,4:15:09,994.2512631,3.280178952,13.41232333,315.526001,93.7763794,113.4019449,244.9419069,233.0879253,5.305269704,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,3:14:36,982.5302803,3.689676745,13.69927948,303.9815722,93.95424408,120.0745929,231.3152976,240.6173145,6.614739815,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,16:13:16,1016.062572,3.575182291,13.32054123,337.0517162,93.65335445,116.3634242,231.9241351,226.6543284,6.308725758,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,10:35:12,1047.95329,3.598171954,13.414619,275.5193755,92.49009054,106.9777974,243.0569952,247.0193058,6.402353738,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,11:04:42,1050.218482,3.511338389,12.32697508,327.4978907,92.98196742,126.5014134,236.2479904,256.3511318,5.852845573,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,2:16:32,977.6880573,3.34656227,12.75514688,355.9399384,92.06186244,113.2903009,234.2482483,244.8756854,6.796381768,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,4:17:02,1014.946474,3.53331601,13.26138576,345.0353494,92.67617719,107.4135956,240.9279274,220.2975429,6.279107589,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,11:34:13,954.2740483,3.415395407,13.81127805,393.2149428,93.35416933,114.5160049,236.6248007,257.0374247,6.77075718,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,22:35:02,983.5597968,3.457374857,11.93363156,291.8271262,91.56867057,120.1972534,240.4839298,237.7898773,5.409176702,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,2:04:10,1061.458075,3.298757086,14.46286928,335.6499098,92.43709678,125.8355575,249.8608559,237.9436498,5.913606415,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,23:35:23,936.8862338,3.60963893,13.66391293,305.2301486,92.13610305,115.4014839,231.1110462,231.1519609,5.273291452,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,21:39:37,1022.523524,3.511877695,12.24379533,328.6441865,93.62637519,117.0951488,233.5336823,239.1126899,6.352484636,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,18:35:29,981.3620417,3.818214731,13.94207853,352.0508859,92.2976766,110.9504267,237.2655734,261.9771243,5.500949065,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,20:09:32,1082.735882,3.163753987,13.63427472,312.6762165,92.12412057,111.440156,225.6311242,230.2679825,4.939696833,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,22:09:55,971.5597189,3.432308839,15.02006795,345.1561794,92.83379279,113.2267183,237.1728745,243.7301064,4.855043609,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,3:14:37,937.8483485,3.535033117,13.78337967,354.6104909,92.93191704,114.4880067,223.1539959,242.41916,5.664390607,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,18:32:54,968.3145064,3.392137362,13.84071928,344.0281412,94.68770052,114.2486537,236.772585,236.5888504,6.256638325,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,13:30:59,1016.664905,3.557042579,12.07935917,314.9562525,92.63413885,118.797607,231.4122505,231.2107562,5.538114639,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,2:54:28,1000.141348,3.744125158,13.70204685,327.4327892,91.54716494,115.4449681,236.6713425,223.8236545,5.193170872,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,21:37:21,1042.347218,3.321445111,13.7056972,294.632637,92.9323177,111.2797625,227.5799337,234.2192642,6.622729536,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,11:50:26,1061.096124,3.863386004,11.27223495,328.4019362,92.90305345,123.4444371,217.3523231,250.6014304,5.699132886,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,11:16:55,995.1587126,3.592191028,13.30235809,349.1665948,91.9145405,122.8265039,233.8982263,215.7595535,6.895983288,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,4:22:03,1008.03942,3.321572283,12.52491903,293.2184389,93.34467248,114.9870592,238.9823963,231.4993223,5.243577247,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,2:34:24,981.0366152,3.487218655,13.23797559,355.0498076,92.96257576,119.1969783,228.7083241,251.3473091,7.394649074,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,22:02:49,982.1085156,3.645473475,12.67487846,326.1868912,93.28890836,122.7289612,232.8072583,232.6188555,6.375678431,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,1:11:12,977.2957643,3.734114454,13.05852444,363.8457346,93.8309844,119.8320487,244.1790298,243.9850732,6.326379734,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,8:29:19,990.3834524,3.515198123,14.73899734,273.3207866,92.42012385,111.6768272,230.7289462,231.1959267,6.416233753,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,6:51:00,977.4191608,3.832824787,13.63721338,334.5073819,92.20949734,118.8772517,252.5645547,222.4177118,7.309063891,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,6:44:17,999.3332472,3.248972746,12.23011962,307.9551989,92.4616953,125.0072786,237.7383864,245.9304987,5.704554124,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,8:28:02,1005.829225,3.812409901,12.99998821,295.156792,92.09134036,114.4320189,222.3727378,231.8515142,6.272063344,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,10:03:03,970.1418349,3.83844609,12.41525472,268.2676391,93.33143348,123.7249521,236.0840284,249.8777501,5.941559669,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,23:28:01,994.822262,3.714001867,12.16037833,353.4063163,91.70039161,112.9990921,224.6576561,234.1573298,6.148104272,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,9:17:18,1006.948275,3.200569079,14.46925112,328.5881898,90.85152864,113.1287646,236.2692879,238.4521413,4.856925328,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,16:36:39,979.4187703,3.644396671,14.5362751,273.7506736,92.9429972,113.2145754,241.3846104,233.2043215,6.978417318,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,21:22:20,935.106542,3.647985984,13.29037504,317.1926334,91.50060946,117.2316813,243.9116294,252.8755184,5.652654134,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,2:21:50,940.5355584,3.366721777,12.80560378,343.8915688,91.49234074,120.0919285,227.4498103,255.260138,6.954652492,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,22:43:10,1005.653685,3.625433898,14.01631296,343.8548491,93.28084285,123.3787875,233.9124529,231.4812301,6.739548245,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,23:40:20,973.545896,3.564889347,13.00276771,356.0705083,92.14166873,118.0328453,243.2113405,246.18914,6.140446211,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,9:32:00,1019.510147,3.43257106,11.5097281,315.9213962,92.57206958,118.8661513,236.4611887,255.1772626,6.144251676,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,0:34:07,950.0946223,3.572973573,11.91649113,278.4942265,93.99915755,114.8846281,234.5620794,252.9081845,5.707742649,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,15:22:15,978.867603,3.428985878,14.17139107,303.8049776,91.48579494,115.0182382,249.8555082,222.7457658,6.576297511,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,11:37:07,1006.364338,3.78785871,12.78078099,294.9645562,93.15404166,122.8827913,247.6232631,238.3900274,7.800161339,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,1:30:03,971.8823282,3.621753562,11.89096272,335.2922303,92.4428464,114.4762256,232.6801689,237.9578445,6.7838126,acidic,Loamy,Summer,plum
moderate,"Short Day Period, Day Neutral, Long Day Period",10-10-2010,0:07:28,990.7800779,3.288687588,12.71464441,292.6734392,92.9146315,118.0680567,223.0299379,234.4564369,6.071124472,acidic,Loamy,Summer,plum
